"respid","rlh","prop.corr","ind.coef_1","ind.coef_2","ind.coef_3","ind.coef_4","ind.coef_5","ind.coef_6","ind.coef_7","ind.coef_8","ind.coef_9","ind.coef_10","ind.coef_11","ind.coef_12","ind.coef_13","ind.coef_14","ind.coef_15","ind.coef_16","ind.coef_17","ind.coef_18","ind.coef_19","ind.coef_20","ind.coef_21","ind.coef_22","ind.coef_23","ind.coef_24","ind.coef_25","cls.memb","cls.memb.prob_1","cls.memb.prob_2","cls.memb.prob_3","version","pick_1","pick_2","pick_3","pick_4","pick_5","pick_6","pick_7","pick_8","pick_9","pick_10"
"256","0.56515998328042649","0.90000000000000002","0","-3.3428365040656991","0","3.6918862332134941","2.6115100435438947","3.1004417496967109","4.4819106703300804","0","-0.37603356639369195","0","-0.43046686329198947","0","-0.21230733994523043","0","-0.33232906884013647","0","-0.17522957305218709","0","-0.2244999338164104","0","-0.3322385318649102","0","-0.5624614121688678","0","-0.57721195954418225","2","0.045462265203102516","0.95453767221896479","6.2577932135135608E-08","12","2","3","1","2","3","1","3","3","3","3"
"257","0.72475213577416819","0.90000000000000002","0","-3.2464875627845706","0","2.643307677148119","4.9160525671639821","6.8043243708355945","7.6174806383988791","0","-0.27183910022142926","0","0.17672326272973907","0","-0.22576949240754041","0","-0.015877614088580645","0","0.062687043548790983","0","-0.2332461714158981","0","-0.13634532066423879","0","-0.36006533479970082","0","-0.3772547344510499","2","0.00071204050758586108","0.99928795949241378","8.1355803540220587E-16","3","2","3","3","3","3","3","3","3","3","3"
"258","0.33310300999230569","0.59999999999999998","0","-6.0513456822795151","0","2.0834559290992054","1.1011581250185054","0.77874510681817355","1.3969299450146251","0","-0.16226984723864876","0","-0.40494785065267125","0","-0.17784743622153384","0","0.030760616715307512","0","-0.49793087307398692","0","-0.23819405824115134","0","0.049813035299458144","0","-0.15146881962239619","0","-0.309097376029486","1","0.99919306187508505","0.0006523737104773158","0.00015456441443831767","12","3","3","3","2","1","1","1","1","3","3"
"259","0.38262984780189641","0.59999999999999998","0","-5.0821941997783329","0","1.3823140764611346","0.7441054126417973","0.92105523646512244","0.1361598794013687","0","0.018347234851202768","0","-0.70430909900177152","0","-0.22988610488103514","0","-0.50269945451216125","0","-0.1903186830060018","0","-0.19627300480430965","0","-0.17036496490852346","0","-0.55770198085281242","0","-0.33710517188707534","1","0.99861078225216615","0.0013880687053874667","1.149042445716393E-06","1","2","3","1","3","2","1","2","3","1","3"
"260","0.41761016359125663","0.80000000000000004","0","-4.5608473309726705","0","2.4697897113781595","3.3068278124493364","4.364530274694558","4.7240313209546665","0","-0.1402279861415259","0","-0.023261993317190945","0","-0.089385730177129294","0","-0.075950408196004571","0","-0.16122655824614743","0","-0.24026641278495545","0","-0.11585520929599993","0","-0.15776481432675496","0","-0.17477705444260197","2","0.16551876654357717","0.83448123343914049","1.7281773497353643E-11","1","1","3","3","3","3","3","3","3","3","2"
"261","0.80517420931600892","1","0","-7.4956105262971215","0","1.4490753133959076","-1.622113636860997","-4.0479033647982554","-6.0215933078616191","0","-0.15863316403804301","0","-0.56560719487873456","0","-0.27146007936791672","0","-0.4171828969239359","0","-0.35918909853649778","0","-0.22262154117448826","0","-0.15421629651890037","0","-0.28057864688111278","0","-0.061426388885941839","3","0.0022504082876998906","9.7602494918788674E-12","0.99774959170253985","13","1","1","1","1","1","1","1","1","1","1"
"262","0.41557030949038948","0.69999999999999996","0","-3.5984543785969647","0","3.5210311545581368","3.0986908074533188","2.7822847050256589","3.055882111889209","0","-0.54998613036408506","0","-0.46475540174989022","0","-0.18378008549350328","0","-0.17212005384387222","0","-0.10199849628365569","0","-0.21635376703790163","0","-0.23370084045763603","0","-0.70390417918471759","0","-0.41522519630744387","1","0.57423868547981949","0.42576130401015871","1.0510021507038885E-08","1","2","3","2","3","3","3","2","1","2","3"
"263","0.82034591023743897","1","0","-3.2300414353690337","0","2.5806004436368366","4.9199029506459748","7.0058905183860816","6.9522730328695372","0","-0.23802540626954727","0","-0.17091875796703057","0","-0.22650410599925791","0","0.23346267580664468","0","-0.094171026016643136","0","-0.23028138574605919","0","-0.10427953210449065","0","-0.45161797279106825","0","-0.34570378683208364","2","0.0025802038303563688","0.99741979616964083","2.968902095099883E-15","9","3","3","3","2","3","3","3","3","3","3"
"264","0.46814454974991038","0.69999999999999996","0","3.3563243945147025","0","3.2168892900734529","4.7225294403665448","5.7630033415578037","5.8130697223024486","0","-0.60223689538376934","0","-0.6117164153874397","0","-0.3037598290864057","0","-0.03911783256268804","0","-0.045175661123619426","0","-0.23256910633464448","0","-0.26540345003190841","0","-0.6864594228887495","0","-0.60599478412341268","2","0.00016735462652449394","0.99983264530821747","6.5258649186029848E-11","4","2","3","2","3","3","4","4","3","3","3"
"265","0.6372694452482659","0.80000000000000004","0","-7.2701530736571982","0","1.7442883332097923","-1.2210003411572394","-2.0053773962145383","-3.8919786818343005","0","-0.34459365455056939","0","-0.25373153260962922","0","-0.18772987732958654","0","-0.26552315999983417","0","-0.015587125933711124","0","-0.2339419814000919","0","-0.043416401742076866","0","-0.3066384800307847","0","0.018611501489259337","3","0.14458865114485811","2.5996780670700737E-10","0.85541134859517431","15","1","1","1","1","2","1","1","2","1","2"
"266","0.71509042156515068","0.90000000000000002","0","-3.5188040692202831","0","2.5697421845716328","5.0785001265820808","7.1343469281359413","8.1681080122680374","0","-0.13749432088286564","0","0.22978838275555968","0","-0.20768881892614172","0","-0.037412446319653438","0","-0.068599430294285474","0","-0.21459174648003007","0","-0.12982176425717834","0","-0.24967084026878555","0","-0.38951993935372886","2","0.002573398164433013","0.99742660183555987","6.9241438204718341E-15","14","3","3","3","3","3","3","3","3","2","3"
"267","0.94414863287871786","1","0","6.3840897070238061","0","3.4115135448012435","2.7904450561532164","1.7306571963664137","0.55630723956128714","0","-0.74272320669345826","0","-0.72275518495803959","0","-0.21517947029629753","0","-0.65560264724419515","0","-0.27873213824925613","0","-0.23283367851637188","0","-0.36415237425190583","0","-0.72091932113445489","0","-0.44758669889117697","3","7.2739062672344641E-15","4.39026498764372E-09","0.99999999560972697","16","4","4","4","4","4","4","4","4","4","4"
"268","0.35438471847877062","0.59999999999999998","0","2.9427695991504739","0","3.1958486185846535","2.9851946614893281","3.8774401851343137","2.9061393642327196","0","-0.51621935616076864","0","-0.4700904980842287","0","-0.25744719815260286","0","-0.23909428961222087","0","-0.095650855141629423","0","-0.23673236213344123","0","-0.33904981118799354","0","-1.0512290576020518","0","-0.47831079797071741","2","9.6704337353381369E-05","0.99884667781071368","0.0010566178519335503","17","1","3","3","3","4","4","2","4","2","4"
"269","0.50528875947823804","0.69999999999999996","0","3.2357371028860289","0","3.670754718356338","3.1993835955195618","0.99979857405566663","-1.1818852479837187","0","-0.76107103891499062","0","-0.72161670455646343","0","-0.19654340751670954","0","-0.78882920516538313","0","-0.18148873067433033","0","-0.23672070338538304","0","-0.40908056535865828","0","-0.62364885309892204","0","-0.17307886077519688","3","4.7503324875245135E-11","7.4366795039883781E-09","0.99999999251581784","7","2","4","1","4","4","4","4","4","4","2"
"270","0.33444063366517301","0.69999999999999996","0","-5.4707812835637393","0","1.8052144493072495","2.9403810964766519","2.0953512840703135","0.79703276063859052","0","-0.51111366198851127","0","0.10822874935946876","0","-0.28088438711626484","0","-0.30548227935312666","0","-0.14529938377549687","0","-0.20086525550991724","0","-0.16734668002886816","0","0.0015668772840735723","0","-0.16374087053755032","1","0.99987720661970325","0.00012255842474806378","2.3495554844035224E-07","8","3","1","1","2","2","2","2","2","2","3"
"271","0.41280567770922783","0.69999999999999996","0","0.65986612214229823","0","3.4084137136993284","2.9529217662173881","3.277246323715544","4.4543152706201239","0","-0.37379037333041354","0","-0.8789034365623275","0","-0.2472115348667176","0","-0.40930590962418695","0","-0.31499997435879101","0","-0.22767044879467252","0","-0.12368577881586379","0","-0.41041762907497448","0","-0.48501101837693983","2","0.0018810078930548606","0.99811898864396764","3.4629773717860827E-09","14","3","3","2","2","2","3","4","3","3","2"
"272","0.53905349798139457","0.80000000000000004","0","-2.4390455611605364","0","1.7818594059691026","-1.3117062825654615","-3.3927946740211676","-5.0002708152121906","0","-0.38972406568328344","0","-0.68199015755791259","0","-0.26358581094901518","0","-0.66632812039000366","0","-0.37561439954067449","0","-0.24176946159173299","0","-0.23352752391679896","0","-0.26786032676188776","0","-0.27928602740995701","3","2.7197619111315122E-05","2.7480441212734999E-11","0.99997280235340857","5","1","1","1","1","1","1","4","1","1","1"
"273","0.468472802085804","0.59999999999999998","0","-3.4086183840865569","0","2.7940068518651198","2.8522624653364086","4.0890100707723995","4.3735461198259618","0","-0.054937008901465148","0","-0.43854514470928158","0","-0.2218306382650061","0","-0.43916655085213585","0","0.023425439979321179","0","-0.22181016062621084","0","0.0052070598442688692","0","-0.51662870292888441","0","-0.23694144394976308","2","0.03386715965099657","0.9661328402736149","7.5389281512657905E-11","14","2","2","2","2","3","3","3","3","3","2"
"274","0.51179012292908221","0.69999999999999996","0","-4.2098053061479446","0","3.4108976926485393","3.9240963894352072","2.2261170797254475","-0.38753114164990071","0","-0.83018556164766022","0","-0.27473452761931272","0","-0.20940748750300825","0","-0.01516791004216007","0","-0.22927902325878158","0","-0.19824180049617185","0","-0.089248240991513725","0","-0.74786784859492705","0","-0.14342290603691932","1","0.9998823597518206","5.7691080800804653E-05","5.9949167378997359E-05","14","1","1","2","3","2","2","2","2","2","2"
"275","0.68722074730822413","0.80000000000000004","0","-2.6946301188189454","0","3.2734354456360322","4.1109935800546529","4.9804130274140093","6.8145364913195463","0","-0.34163252999294558","0","-0.38039988447854556","0","-0.25988181241767461","0","-0.24255943482364059","0","-0.22353506820882785","0","-0.2238674460073537","0","-0.13455129742100985","0","-0.51482497132755056","0","-0.56834450282820514","2","0.00055313875738909979","0.99944686124247872","1.3210588708073757E-13","14","3","3","2","3","3","3","3","3","3","2"
"276","0.4223452168478154","0.69999999999999996","0","-4.9645637592684784","0","2.5671605836229001","3.7183887066529575","4.0577049726809573","2.4133433371930941","0","-0.36777701146475517","0","0.23683006073094023","0","-0.14844263938032276","0","-0.076499317897062574","0","-0.18470382023670984","0","-0.24189152014001183","0","-0.065138795522636975","0","-0.29786493103385309","0","-0.15770154228327671","1","0.76910029687868953","0.23089969824274967","4.8785610319167458E-09","13","3","2","2","3","3","2","2","3","2","2"
"277","0.53157418151474312","0.90000000000000002","0","-4.4896169069559173","0","2.5932643583595532","4.7839649745986703","4.5913711845225285","1.7049059757769265","0","-0.40301395649271338","0","0.081096576841284546","0","-0.24343608134093389","0","-0.12393313227679249","0","0.16028955807076428","0","-0.21172181610497393","0","-0.15346824037942178","0","-0.036234090148481356","0","-0.11477912870143046","1","0.99942216806106277","0.00057781952381667431","1.2415121246709984E-08","3","2","2","3","2","3","2","3","2","2","3"
"278","0.89192035197148656","1","0","-2.6119501944181915","0","2.6451220401861151","4.590998498957835","7.0260106479338731","8.3702626800381132","0","-0.10333339529973244","0","-0.032640146645371307","0","-0.19984984830432936","0","-0.16110605619237361","0","-0.038230762003697905","0","-0.21046893658388471","0","-0.15452257741112552","0","-0.38971458520493507","0","-0.43304267438289029","2","0.00050496415292639399","0.999495035847074","1.1122439747558904E-17","11","3","3","3","3","3","3","3","3","3","3"
"279","0.45694387320314389","0.90000000000000002","0","-3.437497744324586","0","3.3707766127330743","4.2005494321414787","3.072036397961921","3.3926828218233269","0","-0.61178182337447318","0","-0.45978603810162988","0","-0.1026856930562432","0","-0.055357108159692407","0","-0.14120802158203402","0","-0.22209456385136075","0","-0.19515651681920659","0","-0.79790785966976085","0","-0.28462389725982595","1","0.92624893791716201","0.073750980293191826","8.1789645374255978E-08","5","3","2","3","1","2","2","3","2","3","2"
"280","0.58280001342828203","0.90000000000000002","0","-3.0494788473077992","0","2.6324332661026775","5.1639652540406304","5.7432044513494205","3.5954356566032351","0","-0.19311007440311154","0","-0.053519106630606751","0","-0.14661938272613514","0","-0.41844526277670235","0","0.064810759892179784","0","-0.18604795037069921","0","-0.20002017076337811","0","-0.53213002572278212","0","-0.068122433066306734","1","0.88032563813279718","0.11967436170439806","1.6280404411431218E-10","3","3","2","3","2","2","2","3","3","3","3"
"281","0.89002793971286842","1","0","-2.2151098446062001","0","2.8164684933912891","4.4390414943323009","6.7566688690627039","8.5096974698577164","0","-0.13275839921585636","0","-0.12102038972866079","0","-0.18200704684238786","0","-0.28941326161580372","0","-0.11785906598246342","0","-0.21966699993456809","0","-0.18324730708003051","0","-0.40744650839052315","0","-0.46934611472590604","2","6.274280754060584E-05","0.99993725719245918","8.4756666095256815E-17","15","3","3","3","3","3","3","3","3","3","3"
"282","0.46762088041306693","0.69999999999999996","0","3.8620534641262791","0","3.1917034568678697","4.0461861856735402","4.8723211605879362","6.7622370669412213","0","-0.57253452343520361","0","-0.48179683729710632","0","-0.25993143101042832","0","-0.22355419819546776","0","-0.37321184325339546","0","-0.23848916295337641","0","-0.30061879788521528","0","-0.1180317074356273","0","-0.66007919635600754","2","2.6464907392992375E-05","0.99997348288912602","5.2203481005528609E-08","17","3","2","4","3","4","3","3","3","3","4"
"283","0.40995715820786194","0.69999999999999996","0","-6.4353637603534883","0","1.7000987850558205","2.198063617952005","0.18366218108352114","-2.2098813545211691","0","-0.030479629151668998","0","-0.24932215216179654","0","-0.24202679927392937","0","-0.24310461233738412","0","-0.30374765805983439","0","-0.23215082376981655","0","-0.1044052087704492","0","-0.29756959460315136","0","0.11259740115495266","1","0.99975957055066389","3.5836137414601296E-07","0.00024007108796271847","4","1","2","2","2","2","1","2","2","2","2"
"284","0.33206790285996629","0.59999999999999998","0","-5.7906165798367519","0","1.7554278708955815","2.2907832776527681","2.207493073486869","1.223624146985788","0","-0.064283995296939039","0","-0.18992457385192812","0","-0.22917655631321912","0","0.012956925258902264","0","-0.31448876135479198","0","-0.22612719384158159","0","-0.093304072551635017","0","-0.23880373871577071","0","-0.40516458293616298","1","0.99711896102010666","0.0028809901531920861","4.8826700694562075E-08","16","3","2","3","2","3","1","3","2","3","2"
"285","0.34627154873423011","0.59999999999999998","0","3.7602315684179577","0","3.4052340797332716","4.0128221286975556","4.2103825948411453","4.3234448949555997","0","-0.56702784771584791","0","-0.54856245978011731","0","-0.31780271294406554","0","-0.51834010658912244","0","-0.31750283282553315","0","-0.22826405167911099","0","-0.29995592032015217","0","-0.39200360200420753","0","-0.6169883496736861","2","0.00021631878121843983","0.99962976272598836","0.00015391849279293334","1","2","3","3","4","4","3","3","4","4","3"
"286","0.48318178844729265","0.90000000000000002","0","2.0025062933972717","0","3.4713778771207715","4.0171478783444377","0.93780047728194682","-1.2535256393778127","0","-0.69569723089489599","0","-0.81996912773967978","0","-0.21203493672341936","0","-0.064278460823008712","0","-0.6345566747558562","0","-0.26194780310186805","0","-0.41818735067152624","0","-0.012043374421748493","0","-0.48088492748309292","3","0.00031745226314490926","5.153720271729479E-06","0.99967739401658362","15","2","2","4","1","4","2","4","1","4","1"
"287","0.48456203387267571","0.69999999999999996","0","-5.4862115125763964","0","2.347532635606278","3.6376174181347536","3.0975975294170843","2.787972971682251","0","0.012003700788582459","0","-0.32645868390326954","0","-0.27121425306289493","0","-0.054904264565804994","0","-0.3878606177570616","0","-0.23386297693422622","0","-0.076307121826361651","0","0.73984361780073238","0","-0.27886788133796903","1","0.99229803484902301","0.0077019629945645094","2.1564124645570172E-09","11","2","3","2","3","3","2","2","3","2","2"
"288","0.86619585623354223","1","0","-2.3017026757358048","0","2.8878087379806008","4.8594848657121119","7.0385701278182209","8.8525400411443798","0","-0.16295603155647395","0","-0.18845718902892133","0","-0.21046474018247083","0","-0.23522021412645469","0","-0.070295285887706629","0","-0.22273839892901423","0","-0.15278615515041996","0","-0.35254055092059206","0","-0.43616943541244424","2","0.0002213427992775045","0.99977865720072145","9.1173675888493199E-16","20","3","3","3","3","3","3","3","3","3","3"
"289","0.46841267236872758","0.69999999999999996","0","-4.1141212323804055","0","3.0553222320718296","2.9940954421533283","3.6648242096548733","4.5226256593216547","0","-0.40858909776289259","0","-0.076316424077702699","0","-0.2069965175933681","0","-0.07345970327707857","0","-0.31833535216481385","0","-0.22879857554273961","0","-0.14801994920422257","0","-0.19986754656734484","0","-0.57553628505828158","2","0.029748741757813123","0.97025125812277457","1.1941171520995174E-10","20","3","3","2","2","2","3","3","2","3","3"
"290","0.60912450182540445","0.90000000000000002","0","-3.2826140537581838","0","2.6348829689908158","5.15548610714223","5.5674061171278195","3.2019400665430746","0","-0.38912410179780754","0","-0.20812611074844301","0","-0.13003525373788261","0","-0.039758691488560129","0","-0.13634538215430811","0","-0.2211935635163278","0","-0.26598754651807488","0","-0.22415323534155507","0","-0.24934464129089634","1","0.86607295955999819","0.13392703889785351","1.5421476962920072E-09","17","3","3","3","2","2","3","2","2","2","3"
"291","0.3484718406726518","0.69999999999999996","0","-5.0150616822068477","0","2.0160381277270538","2.3835851153058947","2.4242095714396115","2.5770997721333453","0","0.054271015952597042","0","-0.20847256868561639","0","-0.083503943328488067","0","-0.4634061635137795","0","-0.35141540480009215","0","-0.24131529404469498","0","-0.161857894475021","0","-0.10518479667451576","0","-0.30397230088323923","1","0.9433403504679958","0.056659589127463508","6.0404539939534093E-08","19","2","2","3","3","3","2","2","1","3","3"
"292","0.39233458704485424","0.80000000000000004","0","-6.030264041273063","0","1.555016944916787","2.3769489685651317","2.4003555189113843","0.2623995711465224","0","-0.17114488606912465","0","0.038422337005986879","0","-0.15441339848447144","0","0.10247001993032767","0","-0.3561683676892986","0","-0.22037335810637146","0","-0.05291054484274671","0","-0.51839450725402658","0","-0.28712408475948492","1","0.99733055008072646","0.0026693346752487382","1.1524402465916525E-07","18","2","3","1","3","2","3","2","3","2","2"
"293","0.38291019820871103","0.59999999999999998","0","-5.5632211145425554","0","2.6706817048303284","2.2787497829247623","2.3464599825565715","2.4471809843865207","0","-0.23263742796805387","0","-0.36833486582547925","0","-0.29698952131947304","0","0.24895554129379979","0","-0.1916075700178996","0","-0.24428566079843905","0","0.012749083916084423","0","0.031264570822940568","0","-0.34356889399858304","1","0.99213694489306858","0.0078629908762521249","6.4230678588949563E-08","11","2","1","3","3","2","2","2","3","2","3"
"294","0.85833132020705161","1","0","-2.6040321029953799","0","2.8494002753774224","4.7643324616531197","6.8980948191128659","8.9383872346351811","0","-0.19082467652080451","0","-0.10815400427940572","0","-0.20439249857306041","0","-0.1210548170439885","0","-0.15456235626784298","0","-0.21772148212787301","0","-0.16198140759711915","0","-0.32111670536474052","0","-0.47803427839635915","2","0.00049965405782012649","0.99950034594217774","2.2190409890657829E-15","1","3","3","3","3","3","3","3","3","3","3"
"295","0.49765354183307675","0.90000000000000002","0","4.0835645140554142","0","3.1807827260908743","3.7805145741937016","5.5092017298905613","6.1496928068594077","0","-0.37355962507325668","0","-0.51002172559120751","0","-0.21354649940234499","0","-0.5051285450628904","0","-0.25243899286302718","0","-0.23234734907303867","0","-0.21004410543705648","0","-0.85913836703042223","0","-0.49678743531481406","2","4.3378196503887764E-06","0.99999565730441797","4.8759324927800261E-09","17","3","3","3","3","3","4","3","3","4","4"
"296","0.53637912738762061","0.90000000000000002","0","-3.5468478261478529","0","2.9369243964551637","5.656011944766151","5.0357059021848443","3.4011879028889678","0","-0.47495964351279496","0","0.03709213859645278","0","-0.14761190428459806","0","-0.14619603216787019","0","-0.10650708998930668","0","-0.20573292171716323","0","-0.20200725003196326","0","-0.55580862175232915","0","-0.18669902963038157","1","0.99329668133632654","0.0067033164468209032","2.2168534032012726E-09","14","2","1","2","3","3","2","3","2","2","3"
"297","0.37865203305911899","0.80000000000000004","0","-6.3346444242289","0","2.4943939374812714","2.20128848724804","2.5070703265149814","2.0240325094551563","0","-0.10845450808862014","0","0.34416319032913129","0","-0.26647465038220319","0","-0.056096871675984553","0","0.016811986332491053","0","-0.21625860773021099","0","-0.26701170223033072","0","0.20390962612928981","0","-0.22933878895144877","1","0.99863512455617087","0.0013639740618345405","9.0138199536247713E-07","9","2","3","1","2","3","2","1","2","3","2"
"298","0.52359011492302177","0.90000000000000002","0","3.59340065106674","0","3.0390125433955215","4.1928707014758393","6.2064465458336135","6.5254179114806155","0","-0.35152765798852192","0","-0.46506552262752537","0","-0.17156032429028786","0","-0.3064136035263923","0","-0.097385478336884032","0","-0.22576973793447494","0","-0.2132954060165988","0","-0.82051936628896616","0","-0.51312314725091435","2","2.4320751959146945E-05","0.99997567924540731","2.6343330794093072E-12","6","3","3","3","4","4","3","3","3","3","3"
"299","0.56283010472110728","0.90000000000000002","0","-5.6182556838619675","0","2.9676197641854234","3.429069953675512","1.211993177332459","-1.219471821967133","0","-0.96847433852434006","0","-0.022827354435465186","0","-0.15034192885917194","0","0.20573501921148363","0","-0.3668729513233891","0","-0.22094241372618828","0","-0.16307027713380345","0","-0.034290170571042548","0","-0.067893194545613753","1","0.99981727740479953","4.5242683585211778E-07","0.00018227016836453122","17","2","2","2","2","2","1","1","1","2","2"
"300","0.3711436866724756","0.59999999999999998","0","4.0384222338659397","0","3.1100439995143994","3.9538402569569921","4.6853679281674001","5.4351997202884448","0","-0.30617401314650705","0","-0.40524659044103234","0","-0.10004420988390683","0","-0.52211820475763238","0","-0.28706774649563299","0","-0.22996263742591977","0","-0.40454443161272763","0","-0.5423680843524824","0","-0.5605555413151766","2","1.4659196648944177E-05","0.99998390933742221","1.4314659295333751E-06","6","3","3","3","3","4","4","3","3","4","4"
"301","0.61987711339711926","0.90000000000000002","0","2.322020737143097","0","3.1982166080803425","4.2408792152967454","5.6381715651197286","7.2731471371633001","0","-0.28718842333158662","0","-0.62257302389288616","0","-0.22339299299515603","0","-0.58669173116196638","0","-0.10725120028312431","0","-0.22565068663779947","0","-0.2252546795612263","0","-0.40997563597865644","0","-0.47044380681647879","2","8.3579825126494739E-05","0.99991642017464344","2.3019540827413786E-13","20","3","3","3","4","3","3","3","3","3","3"
"302","0.31682446125559527","0.40000000000000002","0","-4.8107988269231408","0","2.4538243022570629","2.9493929622516681","2.574115602416811","1.5823098486220446","0","-0.059060241177751591","0","-0.2704719305880432","0","-0.26368381020881643","0","-0.27329693855429388","0","-0.13428915141566669","0","-0.2184354216550905","0","-0.15248291017602958","0","-0.20220477621644609","0","-0.28139034657410178","1","0.99583700614814086","0.0041624620567990711","5.3179506052559835E-07","17","1","3","2","3","1","3","1","2","2","3"
"303","0.80556797899449761","1","0","-6.2044378695389524","0","3.1173348147297766","0.46072246842049291","-2.0395026744904539","-4.1681042588511845","0","-0.46077166936524572","0","-0.28255008060861392","0","-0.15979235527847946","0","-0.34251535108721098","0","-0.29411006794848082","0","-0.21570808147707243","0","-0.15967842733403925","0","-0.34507188506963571","0","-0.038657920611958198","3","0.037803569006695299","2.8714522487440706E-10","0.9621964307061589","8","1","1","2","2","1","1","1","1","1","1"
"304","0.59357278537564295","0.80000000000000004","0","-3.1443099520254196","0","3.0052778422456572","3.2170438987853234","4.7330269380392513","5.1677803977361627","0","-0.33914827053258667","0","-0.23641021446293109","0","-0.18418905156404358","0","-0.1256374270159541","0","0.062740355429150838","0","-0.22415964920350467","0","-0.1527705111030819","0","-0.98329196579505673","0","-0.22676895602776095","2","0.0023991119229041513","0.99760088807703173","6.4229933866029589E-14","15","3","3","3","3","2","3","3","3","3","2"
"305","0.41635109128699044","0.80000000000000004","0","2.2014797610050958","0","3.1990803382077315","4.6890540402292009","4.1467629238184616","1.4554926951141152","0","-0.53368722903523247","0","-0.37305204952510779","0","-0.18074788170800649","0","-0.5841593061172935","0","-0.094570219274074357","0","-0.2222950884824729","0","-0.20790351935684931","0","-0.7423677460917687","0","-0.17224450714780926","1","0.76653137779846581","0.23340542191401725","6.3200287516192296E-05","1","2","2","4","2","2","2","2","2","4","2"
"306","0.44459682949096802","1","0","2.0497053622640311","0","3.6946025893112999","3.4402751663566269","0.95626126327768568","-1.2092461501593672","0","-1.0594851099359364","0","-0.82461105226302978","0","-0.39372692084836902","0","0.18889555616479398","0","-0.30083462278914319","0","-0.25715899459570857","0","-0.39135991341898158","0","-0.54494666009623627","0","-0.64613496005192561","3","1.5672860092238636E-05","9.6256859209858411E-06","0.99997470145398748","3","2","1","1","4","4","4","1","4","2","2"
"307","0.51675794703411126","0.69999999999999996","0","-3.6618087461740143","0","2.7721479241192948","5.2664661865723144","4.9239217194289013","4.8783779821655004","0","-0.31138150247838114","0","-0.15402605468301264","0","-0.28532013489828534","0","-0.095081602805726723","0","-0.053920629020041536","0","-0.22817766888223814","0","-0.39310697909462117","0","0.20313364037468223","0","-0.41130803500706037","1","0.62290519218343987","0.3770948076827243","1.338354386667476E-10","3","2","3","3","2","2","3","2","3","2","3"
"308","0.66013806251398133","0.80000000000000004","0","-2.3196327600526163","0","3.2122021033411294","5.0731826710064798","5.8992309479460729","7.0277022452842228","0","-0.40734993331131891","0","-0.27863571899070616","0","-0.093367762268970561","0","-0.26910379955195302","0","-0.29011632392666192","0","-0.22495413456057237","0","-0.226886940581015","0","-0.37713801767050203","0","-0.55717943116796209","2","0.0051667249862822158","0.99483327501353847","1.7903519868332319E-13","9","3","2","3","3","3","3","3","3","2","3"
"309","0.37458341647178561","0.59999999999999998","0","-6.2952903835615377","0","2.1474324839270915","2.0045784334875258","2.3644212968849327","2.5312092529132171","0","0.13391557450729061","0","-0.13262356546692533","0","-0.3539240014897978","0","0.12061384966804677","0","-0.21245487245306799","0","-0.21949329216617511","0","0.030469239731857452","0","0.19856591019661843","0","-0.38410820213285035","1","0.99595132420588794","0.0040486501338144083","2.5660298139330771E-08","1","2","1","2","3","2","3","1","2","3","3"
"310","0.94524235344690744","1","0","6.4646752105641951","0","3.3760189915687464","2.6715767639119474","1.6949012113753592","0.56012889800844878","0","-0.7370225324740981","0","-0.75339895994576611","0","-0.23058062902216014","0","-0.62831568668432858","0","-0.29434095800146792","0","-0.23103060972663195","0","-0.34928271910278674","0","-0.74877912712319816","0","-0.4542220872388979","3","1.4078047061831871E-15","8.7328844601265733E-09","0.99999999126711359","9","4","4","4","4","4","4","4","4","4","4"
"311","0.6535772124381094","0.90000000000000002","0","5.3683512696485103","0","3.3715687930201423","3.6917174102485402","2.1736359548325379","0.48068933632388339","0","-0.78893869319983401","0","-0.64815530078995165","0","-0.26644734431754596","0","-0.6016017392302736","0","-0.14978836251934713","0","-0.23551857873256463","0","-0.40197698121394504","0","-0.45740460277155037","0","-0.32845463849039452","3","7.8799197539991869E-13","1.282800896353887E-07","0.99999987171912186","5","4","4","4","4","4","4","3","4","4","4"
"312","0.42849354374985948","0.80000000000000004","0","-4.9383799764166447","0","3.0470447266332163","2.5691433231048024","1.7743999044040342","2.1636976863999231","0","-0.028973981046769553","0","0.021002648178816634","0","-0.16178706268205312","0","-0.76419765683563912","0","-0.30071171675006553","0","-0.22938487550841399","0","-0.17478951948773144","0","0.090048269219118404","0","-0.17312150282396641","1","0.99960861688566316","0.00037245745608132421","1.8925658255618967E-05","16","2","1","2","2","3","2","2","3","3","2"
"313","0.37525426210190105","0.69999999999999996","0","-4.3813278957457884","0","2.2660106124079755","2.6008959718684834","3.0344299033515005","1.8937680727725548","0","-0.40600620594193448","0","-0.055920095863031337","0","-0.20287198029501519","0","-0.29298436171385506","0","-0.060599756677529412","0","-0.20474203853205949","0","-0.16596746892899494","0","-0.7442276211553025","0","-0.3405822098840488","1","0.86106932958829607","0.13893065724825635","1.3163447065416304E-08","19","3","2","3","1","3","3","3","2","3","2"
